order_detail_id,order_id,product_id,unit_price,quantity,discount_pct
821,10268,3,10.4,11,0.0
822,10268,31,73.9,6,0.0
823,10268,38,9.5,1,0.0
824,10268,21,57.6,2,0.0
825,10268,4,33.05,10,0.0
826,10269,10,101.47,11,0.0
827,10269,39,109.29,3,0.0
828,10270,34,93.85,8,0.0
829,10270,17,64.07,11,0.0
830,10270,12,69.84,3,0.05
831,10270,37,117.72,11,0.0
832,10271,13,114.89,9,0.15
833,10271,29,24.79,4,0.0
834,10272,3,10.4,8,0.0
835,10272,27,29.04,7,0.0
836,10272,20,50.18,2,0.0
837,10272,13,114.89,1,0.05
838,10273,27,29.04,3,0.0
839,10274,28,85.1,8,0.0
840,10274,33,57.15,10,0.0
841,10274,1,62.88,11,0.0
842,10274,14,95.13,9,0.0
843,10275,11,32.43,7,0.0
844,10275,13,114.89,2,0.1
845,10275,36,78.77,3,0.0
846,10275,29,24.79,8,0.0
847,10275,17,64.07,5,0.15
848,10276,19,86.86,11,0.0
849,10276,24,30.57,11,0.0
850,10276,6,98.91,9,0.1
851,10276,15,46.84,10,0.0
852,10277,37,117.72,11,0.0
853,10277,26,14.59,5,0.0
854,10277,17,64.07,5,0.0
855,10277,27,29.04,3,0.0
856,10277,10,101.47,4,0.0
857,10278,32,116.09,4,0.1
858,10278,40,22.07,6,0.0
859,10278,23,61.08,11,0.05
860,10279,40,22.07,9,0.05
861,10279,38,9.5,10,0.0
862,10279,3,10.4,6,0.1
863,10279,36,78.77,1,0.0
864,10279,33,57.15,11,0.0
865,10280,24,30.57,3,0.0
866,10280,11,32.43,2,0.05
867,10280,39,109.29,1,0.0
868,10280,33,57.15,11,0.0
869,10281,36,78.77,11,0.0
870,10281,35,8.05,5,0.0
871,10281,7,81.41,7,0.1
872,10282,6,98.91,6,0.05
873,10282,24,30.57,8,0.0
874,10282,28,85.1,1,0.0
875,10283,13,114.89,5,0.0
876,10283,31,73.9,5,0.0
877,10283,38,9.5,11,0.0
878,10283,21,57.6,3,0.0
879,10283,8,58.59,7,0.15
880,10284,4,33.05,2,0.0
881,10284,15,46.84,2,0.0
882,10284,23,61.08,3,0.0
883,10285,19,86.86,10,0.0
884,10286,36,78.77,7,0.0
885,10286,14,95.13,1,0.0
886,10287,22,14.71,7,0.0
887,10287,20,50.18,11,0.0
888,10288,6,98.91,11,0.05
889,10289,40,22.07,9,0.0
890,10289,34,93.85,4,0.0
891,10289,27,29.04,4,0.1
892,10290,33,57.15,2,0.0
893,10290,1,62.88,11,0.0
894,10290,16,58.51,1,0.0
895,10290,5,101.55,4,0.0
896,10290,2,47.03,8,0.0
897,10291,39,109.29,9,0.1
898,10291,24,30.57,3,0.0
899,10291,31,73.9,4,0.1
900,10291,23,61.08,7,0.0
901,10291,17,64.07,11,0.0
902,10292,13,114.89,8,0.0
903,10292,11,32.43,7,0.1
904,10292,37,117.72,1,0.0
905,10293,25,14.8,10,0.0
906,10293,20,50.18,7,0.05
907,10294,25,14.8,8,0.05
908,10294,23,61.08,1,0.1
909,10295,14,95.13,10,0.0
910,10295,21,57.6,7,0.0
911,10295,30,69.93,4,0.0
912,10295,33,57.15,5,0.15
913,10295,34,93.85,4,0.0
914,10296,27,29.04,5,0.0
915,10296,22,14.71,7,0.0
916,10296,15,46.84,8,0.0
917,10296,4,33.05,10,0.0
918,10296,19,86.86,7,0.0
919,10297,26,14.59,7,0.1
920,10297,37,117.72,10,0.0
921,10297,33,57.15,3,0.0
922,10297,38,9.5,10,0.1
923,10297,21,57.6,8,0.0
924,10298,11,32.43,7,0.0
925,10298,16,58.51,2,0.0
926,10299,23,61.08,7,0.0
927,10300,20,50.18,4,0.0
928,10301,15,46.84,1,0.0
929,10301,9,116.5,5,0.0
930,10301,1,62.88,7,0.0
931,10301,4,33.05,7,0.0
932,10302,22,14.71,7,0.0
933,10302,5,101.55,2,0.0
934,10303,3,10.4,4,0.05
935,10303,30,69.93,9,0.0
936,10304,30,69.93,4,0.1
937,10304,21,57.6,4,0.0
938,10305,25,14.8,10,0.15
939,10305,17,64.07,6,0.0
940,10306,25,14.8,1,0.0
941,10307,30,69.93,9,0.0
942,10307,36,78.77,11,0.15
943,10307,7,81.41,11,0.1
944,10307,11,32.43,11,0.0
945,10307,12,69.84,9,0.0
946,10308,11,32.43,6,0.0
947,10308,39,109.29,5,0.05
948,10309,32,116.09,9,0.0
949,10309,12,69.84,6,0.0
950,10309,2,47.03,7,0.0
951,10310,7,81.41,2,0.1
952,10311,25,14.8,9,0.0
953,10311,13,114.89,5,0.0
954,10311,12,69.84,11,0.0
955,10312,32,116.09,2,0.05
956,10312,13,114.89,7,0.0
957,10312,9,116.5,10,0.0
958,10312,11,32.43,8,0.0
959,10313,29,24.79,3,0.0
960,10313,27,29.04,1,0.15
961,10313,28,85.1,7,0.15
962,10314,7,81.41,2,0.05
963,10314,30,69.93,1,0.1
964,10315,19,86.86,6,0.0
965,10315,3,10.4,5,0.0
966,10315,31,73.9,11,0.1
967,10315,8,58.59,7,0.0
968,10316,2,47.03,8,0.0
969,10316,5,101.55,7,0.05
970,10316,11,32.43,6,0.0
971,10316,14,95.13,2,0.15
972,10317,19,86.86,11,0.1
973,10317,9,116.5,2,0.15
974,10317,4,33.05,10,0.0
975,10317,22,14.71,11,0.0
976,10317,33,57.15,11,0.05
977,10318,9,116.5,9,0.0
978,10318,15,46.84,3,0.0
979,10318,24,30.57,10,0.1
980,10318,23,61.08,5,0.0
981,10318,4,33.05,4,0.0
982,10319,34,93.85,10,0.0
983,10319,27,29.04,5,0.15
984,10320,11,32.43,10,0.0
985,10321,23,61.08,1,0.0
986,10321,39,109.29,7,0.0
987,10321,25,14.8,3,0.0
988,10322,38,9.5,9,0.15
989,10322,37,117.72,9,0.1
990,10322,36,78.77,1,0.0
991,10322,20,50.18,8,0.1
992,10323,11,32.43,7,0.0
993,10323,34,93.85,4,0.05
994,10323,26,14.59,9,0.0
995,10323,9,116.5,11,0.0
996,10323,23,61.08,4,0.0
997,10324,36,78.77,10,0.1
998,10325,2,47.03,2,0.15
999,10325,36,78.77,5,0.0
1000,10325,17,64.07,7,0.0
1001,10325,1,62.88,2,0.0
1002,10325,27,29.04,7,0.0
1003,10326,25,14.8,4,0.0
1004,10326,27,29.04,1,0.0
1005,10326,32,116.09,4,0.1
1006,10326,5,101.55,11,0.0
1007,10327,30,69.93,3,0.0
1008,10327,38,9.5,2,0.0
1009,10327,35,8.05,5,0.0
1010,10327,40,22.07,1,0.0
1011,10328,16,58.51,2,0.05
1012,10328,15,46.84,1,0.05
1013,10329,21,57.6,8,0.0
1014,10329,1,62.88,3,0.0
1015,10330,24,30.57,4,0.0
1016,10330,15,46.84,3,0.0
1017,10330,34,93.85,7,0.05
1018,10330,26,14.59,1,0.0
1019,10330,39,109.29,4,0.0
1020,10331,29,24.79,8,0.0
1021,10331,9,116.5,4,0.0
1022,10331,31,73.9,9,0.0
1023,10332,16,58.51,1,0.0
1024,10332,10,101.47,10,0.0
1025,10333,20,50.18,3,0.0
1026,10334,21,57.6,8,0.05
1027,10334,7,81.41,4,0.0
1028,10335,7,81.41,7,0.0
1029,10335,36,78.77,6,0.0
1030,10335,13,114.89,4,0.0
1031,10335,11,32.43,4,0.0
1032,10335,8,58.59,1,0.1
1033,10336,16,58.51,7,0.05
1034,10336,38,9.5,9,0.0
1035,10336,3,10.4,5,0.0
1036,10336,32,116.09,6,0.0
1037,10336,27,29.04,5,0.0
1038,10337,5,101.55,10,0.1
1039,10337,3,10.4,9,0.0
1040,10337,23,61.08,5,0.0
1041,10338,23,61.08,9,0.05
1042,10339,27,29.04,6,0.0
1043,10340,8,58.59,11,0.0
1044,10341,7,81.41,9,0.15
1045,10341,4,33.05,1,0.0
1046,10341,34,93.85,6,0.15
1047,10341,17,64.07,9,0.0
1048,10342,19,86.86,4,0.0
1049,10343,19,86.86,11,0.1
1050,10343,22,14.71,4,0.0
1051,10343,3,10.4,4,0.1
1052,10343,28,85.1,2,0.0
1053,10343,6,98.91,7,0.0
1054,10344,34,93.85,9,0.0
1055,10344,23,61.08,6,0.0
1056,10344,18,108.62,6,0.0
1057,10345,2,47.03,1,0.0
1058,10345,4,33.05,8,0.0
1059,10346,16,58.51,4,0.0
1060,10346,6,98.91,9,0.05
1061,10346,15,46.84,10,0.0
1062,10346,29,24.79,9,0.0
1063,10346,33,57.15,6,0.0
1064,10347,25,14.8,3,0.1
1065,10347,7,81.41,9,0.0
1066,10347,20,50.18,10,0.0
1067,10347,14,95.13,7,0.0
1068,10348,14,95.13,6,0.05
1069,10349,11,32.43,9,0.0
1070,10349,39,109.29,6,0.0
1071,10349,28,85.1,8,0.05
1072,10350,30,69.93,3,0.0
1073,10350,20,50.18,8,0.0
1074,10350,39,109.29,8,0.05
1075,10351,12,69.84,8,0.0
1076,10351,26,14.59,1,0.1
1077,10351,11,32.43,11,0.0
1078,10351,30,69.93,9,0.05
1079,10352,19,86.86,6,0.0
1080,10352,17,64.07,9,0.0
1081,10352,29,24.79,4,0.1
1082,10352,23,61.08,10,0.0
1083,10353,23,61.08,1,0.0
1084,10353,4,33.05,5,0.0
1085,10353,5,101.55,9,0.15
1086,10353,28,85.1,11,0.0
1087,10354,26,14.59,5,0.0
1088,10354,35,8.05,3,0.0
1089,10354,28,85.1,9,0.0
1090,10355,2,47.03,6,0.1
1091,10356,3,10.4,9,0.0
1092,10357,3,10.4,4,0.0
1093,10357,32,116.09,2,0.0
1094,10357,25,14.8,4,0.0
1095,10357,13,114.89,8,0.0
1096,10358,13,114.89,6,0.0
1097,10358,10,101.47,10,0.05
1098,10359,11,32.43,5,0.0
1099,10359,31,73.9,11,0.0
1100,10360,12,69.84,6,0.05
1101,10360,14,95.13,8,0.0
1102,10360,16,58.51,2,0.0
1103,10360,29,24.79,2,0.0
1104,10361,12,69.84,1,0.0
1105,10361,34,93.85,2,0.0
1106,10361,29,24.79,9,0.0
1107,10361,1,62.88,5,0.0
1108,10361,36,78.77,9,0.0
1109,10362,14,95.13,1,0.0
1110,10362,16,58.51,8,0.1
1111,10362,28,85.1,8,0.0
1112,10362,8,58.59,3,0.0
1113,10363,24,30.57,1,0.0
1114,10363,40,22.07,9,0.05
1115,10363,3,10.4,5,0.0
1116,10364,10,101.47,5,0.0
1117,10364,36,78.77,7,0.0
1118,10364,16,58.51,4,0.1
1119,10364,19,86.86,5,0.1
1120,10365,31,73.9,9,0.15
1121,10365,9,116.5,8,0.05
1122,10365,13,114.89,1,0.0
1123,10365,2,47.03,9,0.0
1124,10365,3,10.4,3,0.0
1125,10366,36,78.77,10,0.0
1126,10366,40,22.07,10,0.0
1127,10367,6,98.91,11,0.05
1128,10367,33,57.15,4,0.15
1129,10368,18,108.62,8,0.0
1130,10368,8,58.59,6,0.05
1131,10369,15,46.84,1,0.0
1132,10369,26,14.59,10,0.0
1133,10369,37,117.72,8,0.05
1134,10369,16,58.51,6,0.0
1135,10370,5,101.55,3,0.0
1136,10370,23,61.08,4,0.05
1137,10370,28,85.1,8,0.05
1138,10371,4,33.05,1,0.0
1139,10371,38,9.5,4,0.0
1140,10371,20,50.18,6,0.0
1141,10371,19,86.86,11,0.0
1142,10371,11,32.43,4,0.15
1143,10372,11,32.43,11,0.0
1144,10373,15,46.84,4,0.0
1145,10373,22,14.71,2,0.0
1146,10373,3,10.4,6,0.0
1147,10373,9,116.5,9,0.0
1148,10374,28,85.1,4,0.0
1149,10374,25,14.8,5,0.0
1150,10375,8,58.59,1,0.0
1151,10375,30,69.93,8,0.15
1152,10375,15,46.84,5,0.0
1153,10375,6,98.91,4,0.0
1154,10375,7,81.41,1,0.0
1155,10376,25,14.8,10,0.0
1156,10376,24,30.57,8,0.0
1157,10376,6,98.91,5,0.0
1158,10376,7,81.41,11,0.0
1159,10377,21,57.6,11,0.0
1160,10377,9,116.5,11,0.0
1161,10378,28,85.1,4,0.0
1162,10379,16,58.51,9,0.0
1163,10379,1,62.88,8,0.05
1164,10379,10,101.47,8,0.1
1165,10380,22,14.71,6,0.0
1166,10380,9,116.5,7,0.1
1167,10380,11,32.43,5,0.1
1168,10381,6,98.91,4,0.1
1169,10382,11,32.43,5,0.0
1170,10383,12,69.84,3,0.0
1171,10384,16,58.51,1,0.0
1172,10385,21,57.6,2,0.0
1173,10385,1,62.88,4,0.0
1174,10385,19,86.86,2,0.0
1175,10386,7,81.41,4,0.0
1176,10386,1,62.88,7,0.05
1177,10386,28,85.1,8,0.05
1178,10386,4,33.05,11,0.0
1179,10387,8,58.59,1,0.15
1180,10387,39,109.29,7,0.0
1181,10387,15,46.84,11,0.0
1182,10387,32,116.09,9,0.05
1183,10388,22,14.71,5,0.0
1184,10388,38,9.5,5,0.1
1185,10388,3,10.4,11,0.0
1186,10388,33,57.15,11,0.0
1187,10388,21,57.6,10,0.0
1188,10389,34,93.85,7,0.0
1189,10390,2,47.03,3,0.1
1190,10390,31,73.9,4,0.0
1191,10390,25,14.8,7,0.0
1192,10390,30,69.93,11,0.0
1193,10391,2,47.03,3,0.0
1194,10391,24,30.57,4,0.1
1195,10391,38,9.5,3,0.0
1196,10391,13,114.89,3,0.0
1197,10391,14,95.13,11,0.0
1198,10392,31,73.9,3,0.15
1199,10392,16,58.51,8,0.05
1200,10392,23,61.08,2,0.1
1201,10393,1,62.88,5,0.05
1202,10393,26,14.59,9,0.0
1203,10393,35,8.05,11,0.0
1204,10393,7,81.41,9,0.05
1205,10393,39,109.29,10,0.0
1206,10394,16,58.51,11,0.0
1207,10394,11,32.43,1,0.0
1208,10395,3,10.4,10,0.05
1209,10396,16,58.51,1,0.0
1210,10397,39,109.29,9,0.0
1211,10397,18,108.62,10,0.0
1212,10397,40,22.07,5,0.0
1213,10397,12,69.84,11,0.0
1214,10398,4,33.05,9,0.0
1215,10398,34,93.85,2,0.0
1216,10399,39,109.29,5,0.0
1217,10399,24,30.57,9,0.0
1218,10400,33,57.15,11,0.0
1219,10400,15,46.84,3,0.0
1220,10400,12,69.84,8,0.0
1221,10400,36,78.77,4,0.0
1222,10401,15,46.84,8,0.05
1223,10401,28,85.1,2,0.0
1224,10402,13,114.89,6,0.0
1225,10403,32,116.09,1,0.0
1226,10404,10,101.47,4,0.0
1227,10404,9,116.5,6,0.0
1228,10404,17,64.07,2,0.15
1229,10404,13,114.89,5,0.0
1230,10404,39,109.29,9,0.0
1231,10405,38,9.5,3,0.0
1232,10405,6,98.91,9,0.0
1233,10405,40,22.07,11,0.0
1234,10405,9,116.5,6,0.0
1235,10405,25,14.8,7,0.0
1236,10406,5,101.55,3,0.0
1237,10406,2,47.03,6,0.0
1238,10407,3,10.4,2,0.1
1239,10407,20,50.18,6,0.0
1240,10407,25,14.8,4,0.0
1241,10407,19,86.86,10,0.0
1242,10408,24,30.57,1,0.0
1243,10408,38,9.5,3,0.0
1244,10408,25,14.8,7,0.05
1245,10409,33,57.15,2,0.0
1246,10410,30,69.93,4,0.1
1247,10411,30,69.93,3,0.0
1248,10411,38,9.5,10,0.0
1249,10412,37,117.72,9,0.05
1250,10413,24,30.57,4,0.05
1251,10413,2,47.03,5,0.0
1252,10414,14,95.13,1,0.0
1253,10414,25,14.8,11,0.0
1254,10414,6,98.91,6,0.1
1255,10414,19,86.86,8,0.0
1256,10414,9,116.5,6,0.0
1257,10415,26,14.59,10,0.1
1258,10416,32,116.09,9,0.0
1259,10416,18,108.62,4,0.0
1260,10416,26,14.59,2,0.0
1261,10417,30,69.93,2,0.0
1262,10417,10,101.47,2,0.0
1263,10417,40,22.07,1,0.0
1264,10418,27,29.04,3,0.0
1265,10418,34,93.85,11,0.0
1266,10419,28,85.1,3,0.0
1267,10419,4,33.05,1,0.15
1268,10419,39,109.29,6,0.1
1269,10419,36,78.77,9,0.0
1270,10420,5,101.55,5,0.0
1271,10420,33,57.15,3,0.1
1272,10420,35,8.05,9,0.0
1273,10420,23,61.08,5,0.0
1274,10421,9,116.5,7,0.0
1275,10422,12,69.84,5,0.0
1276,10423,9,116.5,10,0.0
1277,10423,36,78.77,1,0.0
1278,10424,33,57.15,9,0.0
1279,10425,10,101.47,10,0.0
1280,10425,15,46.84,4,0.15
1281,10425,13,114.89,3,0.0
1282,10425,28,85.1,11,0.0
1283,10425,6,98.91,7,0.0
1284,10426,8,58.59,9,0.05
1285,10427,20,50.18,5,0.0
1286,10427,31,73.9,10,0.0
1287,10427,6,98.91,8,0.05
1288,10427,38,9.5,10,0.0
1289,10427,1,62.88,6,0.0
1290,10428,39,109.29,7,0.0
1291,10428,37,117.72,9,0.0
1292,10428,13,114.89,10,0.0
1293,10428,24,30.57,10,0.0
1294,10429,35,8.05,10,0.05
1295,10430,16,58.51,9,0.0
1296,10430,29,24.79,4,0.0
1297,10430,9,116.5,6,0.05
1298,10430,38,9.5,6,0.0
1299,10431,38,9.5,2,0.0
1300,10431,5,101.55,11,0.0
1301,10431,18,108.62,11,0.0
1302,10431,7,81.41,6,0.0
1303,10432,40,22.07,5,0.0
1304,10432,34,93.85,3,0.0
1305,10432,33,57.15,10,0.05
1306,10432,21,57.6,4,0.0
1307,10432,28,85.1,10,0.0
1308,10433,7,81.41,10,0.0
1309,10434,16,58.51,8,0.05
1310,10434,10,101.47,3,0.05
1311,10434,40,22.07,11,0.05
1312,10435,33,57.15,5,0.05
1313,10435,17,64.07,11,0.0
1314,10435,36,78.77,9,0.0
1315,10435,8,58.59,8,0.0
1316,10435,15,46.84,2,0.0
1317,10436,29,24.79,1,0.0
1318,10436,3,10.4,3,0.0
1319,10436,23,61.08,4,0.0
1320,10436,15,46.84,5,0.1
1321,10437,26,14.59,11,0.0
1322,10437,5,101.55,5,0.05
1323,10438,2,47.03,10,0.0
1324,10438,16,58.51,2,0.0
1325,10438,22,14.71,9,0.0
1326,10438,25,14.8,1,0.0
1327,10438,35,8.05,6,0.0
1328,10439,6,98.91,10,0.0
1329,10439,24,30.57,8,0.1
1330,10439,12,69.84,4,0.15
1331,10439,34,93.85,7,0.15
1332,10439,25,14.8,7,0.0
1333,10440,33,57.15,3,0.0
1334,10441,32,116.09,8,0.0
1335,10441,21,57.6,3,0.0
1336,10441,37,117.72,9,0.05
1337,10441,26,14.59,8,0.0
1338,10441,14,95.13,5,0.0
1339,10442,13,114.89,1,0.05
1340,10443,24,30.57,5,0.0
1341,10444,40,22.07,11,0.0
1342,10444,21,57.6,1,0.0
1343,10444,38,9.5,1,0.0
1344,10445,29,24.79,5,0.05
1345,10446,20,50.18,8,0.15
1346,10446,2,47.03,6,0.0
1347,10446,11,32.43,8,0.0
1348,10447,33,57.15,2,0.0
1349,10447,3,10.4,6,0.0
1350,10448,40,22.07,1,0.05
1351,10448,34,93.85,3,0.0
1352,10449,21,57.6,8,0.0
1353,10449,33,57.15,9,0.1
1354,10449,31,73.9,6,0.0
1355,10450,12,69.84,1,0.0
1356,10450,32,116.09,8,0.05
1357,10451,16,58.51,10,0.0
1358,10452,14,95.13,4,0.0
1359,10452,4,33.05,8,0.15
1360,10452,31,73.9,5,0.0
1361,10452,5,101.55,1,0.0
1362,10453,35,8.05,8,0.1
1363,10453,10,101.47,11,0.0
1364,10453,32,116.09,11,0.0
1365,10453,12,69.84,1,0.0
1366,10454,12,69.84,4,0.0
1367,10454,10,101.47,9,0.15
1368,10454,17,64.07,11,0.0
1369,10454,28,85.1,1,0.0
1370,10455,17,64.07,2,0.05
1371,10455,8,58.59,10,0.15
1372,10455,6,98.91,2,0.15
1373,10456,33,57.15,3,0.0
1374,10456,27,29.04,5,0.0
1375,10456,4,33.05,8,0.15
1376,10457,4,33.05,3,0.0
1377,10457,36,78.77,11,0.0
1378,10457,35,8.05,7,0.0
1379,10457,17,64.07,11,0.0
1380,10458,40,22.07,6,0.15
1381,10458,24,30.57,8,0.0
1382,10459,31,73.9,1,0.0
1383,10459,4,33.05,2,0.0
1384,10459,15,46.84,8,0.1
1385,10459,25,14.8,4,0.1
1386,10459,13,114.89,4,0.0
1387,10460,6,98.91,2,0.0
1388,10460,24,30.57,8,0.05
1389,10460,29,24.79,8,0.05
1390,10460,27,29.04,11,0.0
1391,10461,32,116.09,6,0.0
1392,10461,38,9.5,9,0.15
1393,10461,3,10.4,8,0.0
1394,10461,27,29.04,4,0.0
1395,10462,32,116.09,1,0.05
1396,10462,17,64.07,6,0.05
1397,10462,22,14.71,1,0.0
1398,10463,3,10.4,5,0.1
1399,10463,2,47.03,9,0.05
1400,10464,40,22.07,6,0.0
1401,10464,36,78.77,8,0.0
1402,10464,24,30.57,4,0.0
1403,10465,37,117.72,8,0.0
1404,10465,21,57.6,2,0.0
1405,10465,9,116.5,8,0.0
1406,10465,2,47.03,9,0.0
1407,10465,22,14.71,10,0.0
1408,10466,19,86.86,3,0.05
1409,10466,26,14.59,5,0.0
1410,10466,12,69.84,4,0.1
1411,10466,13,114.89,9,0.1
1412,10466,22,14.71,7,0.1
1413,10467,16,58.51,2,0.1
1414,10468,33,57.15,2,0.0
1415,10468,34,93.85,10,0.0
1416,10468,9,116.5,7,0.15
1417,10468,14,95.13,8,0.1
1418,10469,4,33.05,5,0.1
1419,10470,28,85.1,11,0.0
1420,10470,38,9.5,7,0.05
1421,10470,5,101.55,6,0.0
1422,10470,26,14.59,5,0.1
1423,10470,35,8.05,11,0.0
1424,10471,18,108.62,8,0.0
1425,10471,14,95.13,6,0.0
1426,10471,29,24.79,6,0.0
1427,10471,36,78.77,5,0.0
1428,10471,28,85.1,2,0.0
1429,10472,14,95.13,5,0.0
1430,10472,8,58.59,1,0.1
1431,10473,18,108.62,2,0.0
1432,10473,20,50.18,1,0.15
1433,10474,12,69.84,9,0.0
1434,10475,38,9.5,8,0.0
1435,10475,29,24.79,3,0.0
1436,10475,5,101.55,1,0.0
1437,10475,16,58.51,5,0.0
1438,10475,34,93.85,5,0.15
1439,10476,19,86.86,10,0.0
1440,10476,28,85.1,2,0.15
1441,10476,2,47.03,6,0.0
1442,10476,4,33.05,11,0.0
1443,10477,39,109.29,11,0.0
1444,10478,33,57.15,2,0.1
1445,10479,4,33.05,3,0.0
1446,10480,19,86.86,2,0.05
1447,10480,12,69.84,1,0.0
1448,10480,26,14.59,4,0.15
1449,10480,34,93.85,5,0.0
1450,10481,26,14.59,4,0.0
1451,10481,15,46.84,3,0.0
1452,10482,33,57.15,3,0.0
1453,10482,2,47.03,11,0.0
1454,10482,39,109.29,3,0.0
1455,10483,20,50.18,11,0.0
1456,10483,28,85.1,11,0.0
1457,10484,24,30.57,3,0.0
1458,10484,30,69.93,11,0.0
1459,10485,23,61.08,10,0.05
1460,10485,12,69.84,4,0.0
1461,10486,18,108.62,4,0.0
1462,10486,35,8.05,9,0.0
1463,10487,16,58.51,6,0.0
1464,10487,7,81.41,2,0.0
1465,10487,28,85.1,6,0.0
1466,10487,1,62.88,4,0.0
1467,10488,40,22.07,8,0.1
1468,10488,17,64.07,7,0.0
1469,10488,27,29.04,6,0.0
1470,10488,21,57.6,3,0.0
1471,10488,20,50.18,10,0.0
1472,10489,32,116.09,4,0.0
1473,10489,14,95.13,2,0.0
1474,10489,36,78.77,3,0.0
1475,10489,30,69.93,3,0.0
1476,10490,31,73.9,8,0.05
1477,10490,15,46.84,4,0.0
1478,10490,21,57.6,7,0.0
1479,10490,6,98.91,6,0.05
1480,10490,25,14.8,5,0.0
1481,10491,7,81.41,10,0.0
1482,10491,37,117.72,8,0.0
1483,10491,5,101.55,6,0.0
1484,10491,29,24.79,11,0.0
1485,10491,28,85.1,2,0.15
1486,10492,21,57.6,7,0.05
1487,10492,3,10.4,5,0.0
1488,10493,17,64.07,7,0.0
1489,10493,15,46.84,8,0.0
1490,10493,39,109.29,6,0.0
1491,10493,35,8.05,8,0.0
1492,10494,37,117.72,7,0.0
1493,10494,40,22.07,6,0.0
1494,10495,29,24.79,2,0.05
1495,10495,3,10.4,7,0.0
1496,10495,25,14.8,11,0.0
1497,10495,33,57.15,10,0.1
1498,10495,1,62.88,11,0.0
1499,10496,36,78.77,5,0.0
1500,10496,22,14.71,8,0.0
1501,10496,30,69.93,7,0.0
1502,10496,2,47.03,7,0.0
1503,10496,20,50.18,10,0.0
1504,10497,22,14.71,6,0.0
1505,10497,37,117.72,8,0.1
1506,10497,6,98.91,11,0.0
1507,10498,38,9.5,1,0.1
1508,10498,37,117.72,6,0.1
1509,10498,26,14.59,3,0.0
1510,10499,30,69.93,11,0.0
1511,10499,9,116.5,3,0.05
1512,10499,32,116.09,4,0.1
1513,10499,38,9.5,11,0.0
1514,10499,25,14.8,3,0.0
1515,10500,11,32.43,9,0.1
1516,10500,28,85.1,6,0.1
1517,10500,15,46.84,6,0.0
1518,10500,32,116.09,3,0.0
