order_id,customer_id,order_timestamp,order_status,sales_channel
500974,100318,2025-05-16 05:50:27,Shipped,Phone
500975,100572,2025-05-16 05:56:27,Completed,Web
500976,100734,2025-05-16 07:22:18,Completed,Web
500977,100906,2025-05-16 08:12:25,Cancelled,Web
500978,100754,2025-05-16 15:16:57,Completed,Web
500979,100853,2025-05-16 19:58:38,Completed,Web
500980,100406,2025-05-17 02:02:17,Completed,Mobile
500981,100134,2025-05-17 02:53:14,Completed,Mobile
500982,100998,2025-05-17 10:37:37,Completed,Web
500983,100709,2025-05-17 12:44:03,Completed,Web
500984,100497,2025-05-17 17:50:26,Cancelled,Web
500985,100202,2025-05-17 21:45:23,Completed,Web
500986,100336,2025-05-18 00:40:34,Shipped,Web
500987,100865,2025-05-18 04:26:25,Shipped,Web
500988,100609,2025-05-18 06:31:56,Completed,Mobile
500989,100562,2025-05-18 12:54:30,Completed,Web
500990,100362,2025-05-18 13:26:00,Completed,Mobile
500991,100668,2025-05-18 19:04:44,Completed,Phone
500992,100696,2025-05-18 19:39:58,Completed,Web
500993,100770,2025-05-18 23:24:23,Completed,Phone
500994,100013,2025-05-20 01:34:51,Completed,Mobile
500995,100439,2025-05-20 01:35:34,Cancelled,Web
500996,100110,2025-05-20 02:49:25,Shipped,Web
500997,100556,2025-05-20 03:08:01,Shipped,Mobile
500998,100835,2025-05-20 08:17:21,Completed,Web
500999,100542,2025-05-20 08:39:46,Completed,Phone
501000,100507,2025-05-20 13:35:26,Completed,Web
501001,100913,2025-05-20 17:30:47,Completed,Web
501002,100561,2025-05-20 21:47:43,Completed,Web
501003,100316,2025-05-21 07:34:28,Completed,Web
501004,100717,2025-05-21 09:05:12,Completed,Web
501005,100947,2025-05-21 10:07:07,Completed,Web
501006,100743,2025-05-21 11:28:39,Completed,Mobile
501007,100014,2025-05-21 12:13:19,Completed,Web
501008,100682,2025-05-21 12:33:44,Completed,Web
501009,100723,2025-05-21 13:26:50,Shipped,Web
501010,100571,2025-05-21 14:40:41,Completed,Web
501011,100051,2025-05-21 23:51:41,Shipped,Web
501012,100426,2025-05-22 01:15:58,Completed,Web
501013,100707,2025-05-22 02:06:57,Shipped,Web
501014,100208,2025-05-22 03:49:10,Shipped,Phone
501015,100089,2025-05-22 04:30:39,Cancelled,Web
501016,100580,2025-05-22 04:39:50,Processing,Phone
501017,100643,2025-05-22 05:32:46,Completed,Web
501018,100799,2025-05-22 05:50:43,Completed,Web
501019,100463,2025-05-22 06:13:49,Completed,Mobile
501020,100561,2025-05-22 06:27:18,Completed,Phone
501021,100589,2025-05-22 12:26:40,Completed,Web
501022,100952,2025-05-22 14:52:00,Completed,Mobile
501023,100238,2025-05-22 15:03:13,Completed,Web
501024,100905,2025-05-22 18:52:56,Completed,Web
501025,100500,2025-05-22 22:27:54,Shipped,Web
501026,100403,2025-05-23 05:59:06,Completed,Web
501027,100099,2025-05-23 07:40:41,Completed,Mobile
501028,100845,2025-05-23 09:06:47,Completed,Mobile
501029,100274,2025-05-23 09:31:47,Completed,Phone
501030,100163,2025-05-23 10:17:12,Completed,Web
501031,100155,2025-05-23 11:32:12,Completed,Web
501032,100221,2025-05-23 17:06:02,Completed,Web
501033,100325,2025-05-23 21:41:14,Completed,Web
501034,100371,2025-05-24 03:06:03,Completed,Web
501035,100704,2025-05-24 07:46:54,Completed,Mobile
501036,100751,2025-05-24 09:12:11,Processing,Web
501037,100569,2025-05-24 12:00:56,Shipped,Web
501038,100048,2025-05-24 20:37:31,Completed,Mobile
501039,100089,2025-05-24 23:28:20,Completed,Web
501040,100500,2025-05-25 00:05:01,Completed,Web
501041,100188,2025-05-25 03:46:24,Completed,Phone
501042,100367,2025-05-25 06:24:44,Completed,Mobile
501043,100663,2025-05-25 08:43:38,Completed,Web
501044,100471,2025-05-25 10:34:17,Completed,Phone
501045,100988,2025-05-25 12:35:25,Completed,Web
501046,100887,2025-05-25 14:13:32,Completed,Web
501047,100925,2025-05-25 17:13:04,Shipped,Web
501048,100344,2025-05-25 21:11:59,Shipped,Web
501049,100390,2025-05-25 21:31:24,Completed,Web
501050,100124,2025-05-26 00:14:11,Completed,Web
501051,100534,2025-05-26 02:47:25,Completed,Web
501052,100186,2025-05-26 07:23:51,Completed,Web
501053,100083,2025-05-26 08:35:11,Completed,Web
501054,100033,2025-05-26 13:10:24,Shipped,Web
501055,100787,2025-05-26 21:09:57,Completed,Web
501056,100188,2025-05-27 02:31:31,Shipped,Web
501057,100902,2025-05-27 03:30:29,Completed,Web
501058,100357,2025-05-27 09:37:25,Completed,Web
501059,100321,2025-05-27 09:49:58,Completed,Mobile
501060,100171,2025-05-27 10:47:33,Completed,Web
501061,100575,2025-05-27 14:11:38,Completed,Mobile
501062,100508,2025-05-27 14:16:11,Completed,Web
501063,100811,2025-05-28 00:21:42,Completed,Web
501064,100021,2025-05-28 00:43:44,Completed,Web
501065,100321,2025-05-28 03:40:19,Completed,Web
501066,100992,2025-05-28 05:43:12,Shipped,Web
501067,100904,2025-05-28 08:53:26,Completed,Phone
501068,100934,2025-05-28 10:12:23,Completed,Mobile
501069,100357,2025-05-28 18:20:44,Completed,Web
501070,100213,2025-05-28 21:47:26,Completed,Web
501071,100905,2025-05-28 23:40:27,Processing,Web
501072,100961,2025-05-29 02:40:01,Completed,Web
501073,100285,2025-05-29 03:44:42,Completed,Mobile
501074,100395,2025-05-29 13:30:09,Shipped,Web
501075,100413,2025-05-29 16:09:31,Completed,Mobile
501076,100364,2025-05-29 18:43:37,Completed,Phone
501077,100168,2025-05-30 06:01:11,Shipped,Web
501078,100875,2025-05-30 07:47:36,Completed,Web
501079,100273,2025-05-30 08:40:08,Completed,Web
501080,100552,2025-05-30 15:58:33,Completed,Web
501081,100563,2025-05-30 17:52:32,Completed,Web
501082,100865,2025-05-30 18:57:24,Completed,Web
501083,100310,2025-05-31 06:33:33,Completed,Mobile
501084,100519,2025-05-31 07:17:08,Shipped,Mobile
501085,100371,2025-05-31 21:12:07,Completed,Phone
501086,100668,2025-05-31 22:18:22,Completed,Web
501087,100032,2025-06-01 03:07:26,Cancelled,Web
501088,100023,2025-06-01 07:05:34,Completed,Web
501089,100407,2025-06-01 07:39:38,Completed,Web
501090,100574,2025-06-01 08:31:02,Completed,Mobile
501091,100268,2025-06-01 08:50:09,Completed,Web
501092,100719,2025-06-02 07:52:00,Completed,Web
501093,100448,2025-06-02 09:46:47,Completed,Mobile
501094,100592,2025-06-02 10:17:06,Completed,Web
501095,100715,2025-06-02 12:43:10,Processing,Web
501096,100376,2025-06-02 14:44:25,Completed,Web
501097,100267,2025-06-02 21:47:28,Shipped,Web
501098,100470,2025-06-02 22:02:20,Completed,Web
501099,100289,2025-06-02 23:56:25,Completed,Mobile
501100,100217,2025-06-03 01:20:21,Shipped,Phone
501101,100552,2025-06-03 04:38:45,Completed,Web
501102,100607,2025-06-03 04:46:56,Completed,Mobile
501103,100757,2025-06-03 06:08:18,Completed,Web
501104,100632,2025-06-03 06:46:46,Completed,Web
501105,100474,2025-06-03 10:45:43,Completed,Web
501106,100278,2025-06-03 11:05:45,Completed,Web
501107,100602,2025-06-03 15:58:06,Completed,Mobile
501108,100825,2025-06-04 02:29:45,Completed,Web
501109,100817,2025-06-04 10:02:22,Shipped,Web
501110,100187,2025-06-04 13:52:30,Completed,Web
501111,100542,2025-06-04 14:57:49,Completed,Web
501112,100653,2025-06-04 15:42:15,Completed,Phone
501113,100610,2025-06-04 16:03:42,Completed,Web
501114,100525,2025-06-04 19:55:46,Completed,Web
501115,100256,2025-06-04 21:15:34,Completed,Web
501116,100406,2025-06-04 21:39:21,Processing,Web
501117,100657,2025-06-04 22:17:39,Completed,Web
501118,100790,2025-06-05 11:16:51,Completed,Web
501119,100721,2025-06-05 13:46:05,Completed,Web
501120,100394,2025-06-05 19:23:01,Cancelled,Phone
501121,100124,2025-06-05 22:00:59,Completed,Web
501122,100082,2025-06-06 00:16:42,Completed,Mobile
501123,100091,2025-06-06 01:23:06,Completed,Web
501124,100419,2025-06-06 02:47:44,Completed,Web
501125,100591,2025-06-06 04:46:17,Completed,Mobile
501126,100911,2025-06-06 09:37:26,Completed,Web
501127,100272,2025-06-06 12:18:05,Completed,Web
501128,100684,2025-06-06 13:32:00,Completed,Web
501129,100344,2025-06-06 16:35:51,Shipped,Mobile
501130,100171,2025-06-06 17:45:10,Completed,Mobile
501131,100159,2025-06-06 18:44:12,Completed,Web
501132,100854,2025-06-06 18:45:40,Completed,Web
501133,100881,2025-06-07 01:39:35,Completed,Mobile
501134,100460,2025-06-07 12:56:35,Completed,Mobile
501135,100985,2025-06-07 16:30:27,Shipped,Web
501136,100071,2025-06-07 17:10:50,Completed,Web
501137,100944,2025-06-07 18:08:05,Completed,Web
501138,100129,2025-06-07 22:05:26,Completed,Web
501139,100188,2025-06-07 22:25:16,Completed,Web
501140,100589,2025-06-08 03:08:09,Completed,Web
501141,100842,2025-06-08 03:15:46,Completed,Web
501142,100923,2025-06-08 04:22:37,Completed,Web
501143,100451,2025-06-08 06:02:14,Completed,Web
501144,100174,2025-06-08 07:02:27,Completed,Mobile
501145,100446,2025-06-08 08:15:00,Processing,Mobile
501146,100265,2025-06-08 08:15:59,Shipped,Web
501147,100377,2025-06-08 12:04:34,Completed,Mobile
501148,100097,2025-06-08 16:52:05,Completed,Phone
501149,100885,2025-06-09 09:18:54,Completed,Web
501150,100144,2025-06-09 11:13:55,Completed,Web
501151,100479,2025-06-09 14:59:50,Completed,Phone
501152,100940,2025-06-09 20:01:21,Processing,Web
501153,100829,2025-06-09 21:40:24,Completed,Web
501154,100135,2025-06-09 22:12:30,Processing,Mobile
501155,100143,2025-06-09 22:19:49,Processing,Web
501156,100229,2025-06-10 02:48:36,Completed,Web
501157,100348,2025-06-10 07:06:40,Completed,Web
501158,100848,2025-06-10 10:06:56,Completed,Web
501159,100955,2025-06-10 15:00:54,Completed,Web
501160,100231,2025-06-10 15:29:21,Completed,Phone
501161,100223,2025-06-10 21:44:09,Completed,Web
501162,100436,2025-06-10 23:56:17,Completed,Web
501163,100711,2025-06-11 03:06:29,Shipped,Mobile
501164,100745,2025-06-11 06:26:39,Shipped,Web
501165,100732,2025-06-11 11:19:28,Completed,Web
501166,100456,2025-06-11 12:06:17,Completed,Web
501167,100021,2025-06-11 12:57:20,Completed,Mobile
501168,100730,2025-06-11 15:03:17,Completed,Mobile
501169,100753,2025-06-11 16:03:36,Completed,Web
501170,100649,2025-06-11 22:59:12,Completed,Mobile
501171,100599,2025-06-11 23:07:07,Completed,Web
501172,100953,2025-06-11 23:46:31,Completed,Web
501173,100081,2025-06-12 01:17:19,Completed,Mobile
501174,100446,2025-06-12 07:34:55,Completed,Web
501175,100940,2025-06-12 07:35:38,Completed,Mobile
501176,100755,2025-06-12 09:49:29,Completed,Mobile
501177,100725,2025-06-12 20:26:31,Cancelled,Mobile
501178,100834,2025-06-13 02:46:33,Completed,Web
501179,100474,2025-06-13 09:31:03,Completed,Mobile
501180,100145,2025-06-13 11:18:09,Completed,Mobile
501181,100579,2025-06-13 12:41:43,Shipped,Web
501182,100122,2025-06-13 13:04:00,Shipped,Web
501183,100862,2025-06-13 13:36:28,Shipped,Mobile
501184,100915,2025-06-14 04:43:58,Processing,Web
501185,100199,2025-06-14 08:47:46,Completed,Mobile
501186,100073,2025-06-14 08:59:05,Completed,Mobile
501187,100247,2025-06-14 16:35:39,Completed,Web
501188,100496,2025-06-14 19:27:27,Completed,Mobile
501189,100898,2025-06-15 04:45:07,Shipped,Web
501190,100236,2025-06-15 06:55:46,Completed,Web
501191,100494,2025-06-15 09:02:14,Completed,Mobile
501192,100302,2025-06-15 09:39:18,Completed,Web
501193,100755,2025-06-15 11:22:02,Completed,Mobile
501194,100825,2025-06-15 16:54:07,Completed,Mobile
501195,100571,2025-06-15 21:59:23,Completed,Web
501196,100336,2025-06-16 00:40:17,Completed,Mobile
501197,100792,2025-06-16 04:04:52,Completed,Mobile
501198,100159,2025-06-16 22:07:12,Completed,Mobile
501199,100727,2025-06-16 23:24:32,Completed,Web
501200,100208,2025-06-17 04:22:34,Completed,Web
501201,100097,2025-06-17 08:51:51,Completed,Web
501202,100277,2025-06-17 08:53:26,Completed,Web
501203,100444,2025-06-17 10:01:20,Completed,Mobile
501204,100361,2025-06-17 10:09:01,Completed,Phone
501205,100793,2025-06-17 10:18:03,Completed,Web
501206,100159,2025-06-17 12:27:03,Completed,Web
501207,100842,2025-06-17 13:34:11,Cancelled,Web
501208,100177,2025-06-17 20:08:55,Completed,Web
501209,100920,2025-06-17 20:59:11,Completed,Web
501210,100841,2025-06-18 04:52:36,Completed,Mobile
501211,100351,2025-06-18 06:31:17,Completed,Mobile
501212,100363,2025-06-18 08:46:37,Completed,Mobile
501213,100590,2025-06-18 09:50:45,Shipped,Web
501214,100318,2025-06-18 12:03:27,Completed,Web
501215,100295,2025-06-18 14:07:06,Completed,Web
501216,100938,2025-06-18 14:56:50,Completed,Web
501217,100393,2025-06-18 15:34:36,Processing,Mobile
501218,100837,2025-06-18 16:45:33,Completed,Web
501219,100475,2025-06-18 19:37:20,Completed,Mobile
501220,100687,2025-06-18 21:55:30,Shipped,Web
501221,100467,2025-06-18 23:11:24,Completed,Phone
501222,100009,2025-06-18 23:15:46,Completed,Web
501223,100577,2025-06-18 23:28:16,Shipped,Web
501224,100234,2025-06-19 01:48:26,Cancelled,Mobile
501225,100416,2025-06-19 02:31:46,Completed,Web
501226,100280,2025-06-19 10:45:18,Completed,Web
501227,100481,2025-06-19 13:01:36,Completed,Mobile
501228,100941,2025-06-19 13:25:29,Shipped,Web
501229,100414,2025-06-19 14:45:07,Completed,Web
501230,100688,2025-06-19 15:50:34,Completed,Mobile
501231,100953,2025-06-19 16:00:06,Completed,Web
501232,100349,2025-06-19 16:08:54,Completed,Web
501233,100017,2025-06-19 17:33:10,Completed,Mobile
501234,100262,2025-06-19 22:39:14,Completed,Web
501235,100326,2025-06-20 01:21:07,Completed,Web
501236,100990,2025-06-20 06:18:10,Completed,Mobile
501237,100331,2025-06-20 09:33:09,Completed,Web
501238,100539,2025-06-20 11:04:53,Completed,Web
501239,100714,2025-06-20 15:00:50,Completed,Web
501240,100219,2025-06-21 02:06:52,Completed,Web
501241,100504,2025-06-21 05:19:30,Completed,Web
501242,100092,2025-06-21 07:33:04,Completed,Web
501243,100554,2025-06-21 10:32:28,Completed,Phone
501244,100133,2025-06-21 16:44:48,Completed,Mobile
501245,100459,2025-06-21 18:28:41,Completed,Mobile
501246,100685,2025-06-21 19:28:27,Completed,Web
501247,100630,2025-06-21 21:20:01,Completed,Web
501248,100318,2025-06-21 23:01:56,Completed,Mobile
501249,100756,2025-06-22 04:52:09,Completed,Mobile
501250,100281,2025-06-22 08:18:33,Completed,Web
501251,100396,2025-06-22 10:08:48,Completed,Mobile
501252,100076,2025-06-22 11:02:03,Cancelled,Web
501253,100656,2025-06-22 13:02:54,Shipped,Web
501254,100339,2025-06-22 13:56:29,Completed,Mobile
501255,100724,2025-06-22 14:20:12,Completed,Mobile
501256,100294,2025-06-22 21:18:51,Shipped,Web
501257,100108,2025-06-22 23:48:28,Completed,Web
501258,100759,2025-06-23 16:46:37,Shipped,Mobile
501259,100949,2025-06-23 23:59:56,Cancelled,Web
501260,100939,2025-06-24 01:43:02,Shipped,Web
501261,100386,2025-06-24 01:59:29,Completed,Web
501262,100995,2025-06-24 02:54:04,Completed,Mobile
501263,100904,2025-06-24 04:00:24,Completed,Web
501264,100794,2025-06-24 18:33:48,Cancelled,Web
501265,100107,2025-06-25 00:34:01,Completed,Web
501266,100351,2025-06-25 01:38:38,Shipped,Web
501267,100783,2025-06-25 08:41:29,Shipped,Web
501268,100090,2025-06-25 09:01:40,Completed,Web
501269,100835,2025-06-25 09:28:44,Processing,Mobile
501270,100461,2025-06-25 20:51:30,Completed,Web
501271,100557,2025-06-25 20:58:04,Shipped,Web
501272,100439,2025-06-25 23:23:44,Cancelled,Web
501273,100605,2025-06-25 23:25:07,Processing,Web
501274,100128,2025-06-26 03:20:42,Completed,Web
501275,100542,2025-06-26 14:29:04,Completed,Web
501276,100173,2025-06-26 17:21:37,Completed,Web
501277,100469,2025-06-26 20:56:31,Cancelled,Web
501278,100093,2025-06-26 21:44:41,Shipped,Web
501279,100303,2025-06-27 02:19:48,Completed,Web
501280,100667,2025-06-27 03:47:35,Completed,Web
501281,100200,2025-06-27 08:55:40,Completed,Mobile
501282,100367,2025-06-27 09:03:52,Shipped,Web
501283,100157,2025-06-27 13:06:10,Completed,Web
501284,100818,2025-06-27 14:53:12,Completed,Web
501285,100688,2025-06-27 18:16:35,Completed,Mobile
501286,100917,2025-06-28 06:10:32,Shipped,Web
501287,100967,2025-06-28 07:37:37,Completed,Mobile
501288,100805,2025-06-28 14:57:49,Completed,Mobile
501289,100732,2025-06-28 16:33:47,Completed,Web
501290,100851,2025-06-28 19:37:16,Completed,Web
501291,100040,2025-06-28 20:23:34,Completed,Web
501292,100359,2025-06-29 03:41:17,Cancelled,Web
501293,100816,2025-06-29 11:57:57,Completed,Web
501294,100883,2025-06-29 13:17:11,Completed,Mobile
501295,100678,2025-06-29 18:50:01,Completed,Web
501296,100318,2025-06-30 04:35:13,Completed,Web
501297,100058,2025-06-30 06:44:42,Completed,Web
501298,100757,2025-06-30 07:30:45,Completed,Mobile
501299,100732,2025-06-30 07:37:44,Shipped,Web
501300,100007,2025-06-30 07:46:29,Completed,Web
501301,100017,2025-06-30 23:01:28,Completed,Web
501302,100656,2025-07-01 01:10:15,Completed,Web
501303,100709,2025-07-01 02:38:19,Shipped,Mobile
501304,100439,2025-07-01 03:02:22,Completed,Web
501305,100310,2025-07-01 18:12:53,Completed,Web
501306,100698,2025-07-02 02:38:17,Completed,Phone
501307,100217,2025-07-02 03:54:50,Completed,Phone
501308,100129,2025-07-02 13:11:59,Shipped,Web
501309,100564,2025-07-02 21:34:22,Cancelled,Web
501310,100073,2025-07-03 03:04:08,Processing,Web
501311,100193,2025-07-03 08:31:50,Completed,Web
501312,100563,2025-07-03 09:33:40,Completed,Web
501313,100285,2025-07-03 11:42:48,Completed,Mobile
501314,100995,2025-07-03 12:25:12,Completed,Mobile
501315,100097,2025-07-03 12:47:27,Processing,Web
501316,100794,2025-07-03 19:33:50,Shipped,Mobile
501317,100053,2025-07-03 20:34:00,Shipped,Web
501318,100761,2025-07-03 20:50:02,Completed,Web
501319,100773,2025-07-04 08:55:18,Processing,Mobile
501320,100234,2025-07-04 10:50:44,Completed,Mobile
501321,100943,2025-07-04 16:14:43,Completed,Web
501322,100876,2025-07-04 19:51:46,Completed,Web
501323,100962,2025-07-04 21:16:56,Completed,Web
501324,100176,2025-07-05 00:01:30,Completed,Web
501325,100279,2025-07-05 10:40:47,Shipped,Web
501326,100452,2025-07-05 17:04:04,Completed,Web
501327,100851,2025-07-05 17:24:48,Completed,Web
501328,100106,2025-07-05 20:21:05,Completed,Web
501329,100714,2025-07-06 01:38:06,Completed,Mobile
501330,100983,2025-07-06 02:36:24,Processing,Web
501331,100293,2025-07-06 07:17:42,Completed,Web
501332,100656,2025-07-06 11:11:07,Completed,Web
501333,100648,2025-07-06 11:19:11,Completed,Web
501334,100032,2025-07-06 16:46:21,Completed,Web
501335,100806,2025-07-06 22:33:55,Processing,Web
501336,100845,2025-07-07 00:48:29,Completed,Web
501337,100787,2025-07-07 01:43:43,Completed,Web
501338,100979,2025-07-07 03:44:30,Shipped,Web
501339,100363,2025-07-07 05:28:53,Processing,Web
501340,100787,2025-07-07 13:03:38,Completed,Mobile
501341,100194,2025-07-07 13:47:23,Completed,Web
501342,100664,2025-07-08 01:10:52,Completed,Web
501343,100258,2025-07-08 03:41:37,Processing,Mobile
501344,100198,2025-07-08 09:46:29,Completed,Mobile
501345,100146,2025-07-08 11:31:41,Completed,Web
501346,100696,2025-07-08 16:12:53,Completed,Web
501347,100985,2025-07-08 17:21:58,Completed,Mobile
501348,100715,2025-07-08 17:47:20,Shipped,Phone
501349,100720,2025-07-09 10:26:18,Completed,Web
501350,100149,2025-07-09 15:02:24,Completed,Web
501351,100666,2025-07-09 19:16:34,Completed,Web
501352,100929,2025-07-09 19:58:23,Completed,Web
501353,100657,2025-07-10 03:39:30,Shipped,Web
501354,100888,2025-07-10 08:05:58,Cancelled,Phone
501355,100981,2025-07-10 08:32:46,Completed,Mobile
501356,100613,2025-07-10 12:36:36,Completed,Web
501357,100625,2025-07-10 13:35:50,Completed,Web
501358,100693,2025-07-10 13:43:27,Completed,Web
501359,100040,2025-07-10 15:27:49,Cancelled,Web
501360,100827,2025-07-10 16:26:12,Shipped,Web
501361,100128,2025-07-10 16:45:52,Completed,Web
501362,100371,2025-07-10 16:46:16,Cancelled,Mobile
501363,100109,2025-07-11 02:22:42,Completed,Web
501364,100679,2025-07-11 03:37:22,Completed,Web
501365,100577,2025-07-11 08:30:04,Completed,Web
501366,100072,2025-07-11 13:20:18,Completed,Web
501367,100162,2025-07-11 17:43:01,Processing,Web
501368,100191,2025-07-11 20:53:07,Processing,Mobile
501369,100755,2025-07-12 03:06:20,Completed,Mobile
501370,100926,2025-07-12 14:02:45,Completed,Web
501371,100988,2025-07-12 15:16:58,Completed,Web
501372,100046,2025-07-12 15:24:43,Completed,Web
501373,100212,2025-07-12 19:38:14,Cancelled,Web
501374,100923,2025-07-12 21:41:50,Completed,Web
501375,100965,2025-07-13 01:36:14,Completed,Web
501376,100961,2025-07-13 02:43:28,Completed,Web
501377,100463,2025-07-13 03:22:43,Completed,Web
501378,100578,2025-07-13 03:35:31,Shipped,Web
501379,100208,2025-07-13 05:39:57,Completed,Phone
501380,100384,2025-07-13 09:07:56,Completed,Phone
501381,100897,2025-07-13 19:00:24,Completed,Web
501382,100282,2025-07-13 21:42:58,Processing,Web
501383,100181,2025-07-14 02:59:36,Completed,Web
501384,100450,2025-07-14 03:50:58,Shipped,Web
501385,100989,2025-07-14 05:18:09,Completed,Web
501386,100758,2025-07-14 11:58:17,Completed,Web
501387,100668,2025-07-14 12:29:31,Completed,Web
501388,100644,2025-07-14 17:04:54,Completed,Web
501389,100615,2025-07-14 17:19:59,Completed,Mobile
501390,100944,2025-07-14 23:41:46,Completed,Web
501391,100095,2025-07-15 02:00:57,Completed,Web
501392,100979,2025-07-15 03:32:07,Completed,Mobile
501393,100718,2025-07-15 05:25:59,Completed,Mobile
501394,100456,2025-07-15 06:26:46,Shipped,Web
501395,100245,2025-07-15 14:25:07,Completed,Web
501396,100004,2025-07-15 14:52:32,Shipped,Mobile
501397,100895,2025-07-15 15:56:11,Completed,Web
501398,100518,2025-07-15 16:41:27,Completed,Web
501399,100830,2025-07-15 17:22:58,Completed,Web
501400,100049,2025-07-15 17:43:29,Completed,Web
501401,100035,2025-07-15 18:34:10,Shipped,Web
501402,100383,2025-07-15 21:52:16,Completed,Web
501403,100619,2025-07-16 00:52:25,Completed,Mobile
501404,100439,2025-07-16 02:04:53,Completed,Mobile
501405,100894,2025-07-16 03:04:10,Completed,Web
501406,100179,2025-07-16 06:33:13,Completed,Web
501407,100768,2025-07-16 12:28:36,Cancelled,Web
501408,100453,2025-07-16 16:11:03,Completed,Mobile
501409,100340,2025-07-16 18:45:49,Shipped,Phone
501410,100004,2025-07-17 07:38:22,Completed,Web
501411,100045,2025-07-17 08:55:41,Completed,Web
501412,100793,2025-07-17 09:38:27,Completed,Web
501413,100283,2025-07-17 10:24:20,Completed,Web
501414,100230,2025-07-17 11:46:24,Processing,Web
501415,100931,2025-07-17 15:46:25,Processing,Mobile
501416,100843,2025-07-17 19:55:32,Shipped,Web
501417,100132,2025-07-17 20:47:56,Completed,Web
501418,100487,2025-07-17 22:34:47,Shipped,Phone
501419,100905,2025-07-18 01:05:02,Completed,Web
501420,100649,2025-07-18 01:17:22,Completed,Web
501421,100496,2025-07-18 05:18:09,Completed,Web
501422,100393,2025-07-18 06:18:21,Completed,Web
501423,100426,2025-07-18 09:44:04,Shipped,Web
501424,100761,2025-07-18 14:46:23,Completed,Mobile
501425,100978,2025-07-18 15:30:18,Completed,Phone
501426,100494,2025-07-18 21:13:02,Completed,Web
501427,100261,2025-07-18 23:24:22,Completed,Web
501428,100906,2025-07-19 00:47:18,Completed,Phone
501429,100568,2025-07-19 05:07:24,Completed,Web
501430,100516,2025-07-19 08:37:44,Completed,Web
501431,100796,2025-07-19 09:56:43,Completed,Web
501432,100926,2025-07-19 11:28:12,Completed,Web
501433,100833,2025-07-19 13:11:18,Completed,Mobile
501434,100440,2025-07-19 22:22:28,Completed,Web
501435,100376,2025-07-20 04:19:57,Completed,Mobile
501436,100128,2025-07-20 05:17:56,Completed,Mobile
501437,100248,2025-07-20 14:19:28,Processing,Web
501438,100338,2025-07-20 17:26:41,Completed,Mobile
501439,100509,2025-07-20 18:20:26,Shipped,Web
501440,100686,2025-07-20 22:58:16,Completed,Web
501441,100639,2025-07-20 23:14:31,Completed,Web
501442,100443,2025-07-21 04:53:49,Cancelled,Web
501443,100698,2025-07-21 05:02:52,Completed,Web
501444,100462,2025-07-21 06:23:28,Completed,Mobile
501445,100110,2025-07-21 13:54:08,Completed,Web
501446,100550,2025-07-21 18:17:56,Shipped,Web
501447,100989,2025-07-21 18:52:24,Completed,Web
501448,100935,2025-07-21 22:04:44,Completed,Web
501449,100666,2025-07-22 01:21:05,Completed,Mobile
501450,100760,2025-07-22 02:05:20,Completed,Phone
501451,100341,2025-07-22 05:31:00,Shipped,Web
501452,100438,2025-07-22 10:49:41,Completed,Mobile
501453,100005,2025-07-22 12:23:47,Completed,Web
501454,100206,2025-07-22 13:24:05,Completed,Web
501455,100804,2025-07-22 17:39:00,Completed,Phone
501456,100310,2025-07-23 01:04:50,Processing,Web
501457,100720,2025-07-23 06:00:40,Completed,Mobile
501458,100627,2025-07-23 06:41:04,Processing,Mobile
501459,100287,2025-07-23 09:06:12,Completed,Web
501460,100034,2025-07-23 11:05:35,Completed,Mobile
501461,100215,2025-07-23 11:13:51,Completed,Web
501462,100918,2025-07-23 15:50:52,Completed,Web
501463,100919,2025-07-23 18:37:28,Completed,Web
501464,100316,2025-07-24 00:27:15,Processing,Web
501465,100834,2025-07-24 04:37:35,Completed,Web
501466,100358,2025-07-24 07:01:46,Completed,Web
501467,100214,2025-07-24 09:47:06,Completed,Mobile
501468,100943,2025-07-24 13:50:42,Shipped,Web
501469,100236,2025-07-24 17:10:27,Shipped,Mobile
501470,100767,2025-07-24 18:43:26,Completed,Mobile
501471,100750,2025-07-24 20:33:42,Completed,Mobile
501472,100587,2025-07-24 22:28:30,Completed,Web
501473,100903,2025-07-25 02:15:59,Cancelled,Mobile
501474,100465,2025-07-25 02:41:17,Completed,Web
501475,100489,2025-07-25 02:58:42,Completed,Web
501476,100160,2025-07-25 05:20:00,Completed,Mobile
501477,100920,2025-07-25 13:03:56,Completed,Mobile
501478,100467,2025-07-25 17:23:11,Completed,Web
501479,100871,2025-07-25 19:54:26,Completed,Mobile
501480,100959,2025-07-25 20:25:01,Completed,Mobile
501481,100582,2025-07-26 01:20:24,Completed,Web
501482,100550,2025-07-26 07:03:54,Completed,Web
501483,100114,2025-07-26 10:35:46,Completed,Web
501484,100750,2025-07-26 11:30:56,Completed,Mobile
501485,100031,2025-07-26 13:21:48,Completed,Web
501486,100487,2025-07-26 17:00:11,Completed,Web
501487,100201,2025-07-26 19:18:25,Completed,Phone
501488,100960,2025-07-26 20:07:40,Completed,Web
501489,100779,2025-07-27 03:55:28,Completed,Web
501490,100866,2025-07-27 08:55:43,Completed,Web
501491,100606,2025-07-27 10:09:36,Completed,Mobile
501492,100423,2025-07-27 12:39:15,Completed,Web
501493,100562,2025-07-27 13:06:39,Completed,Web
501494,100005,2025-07-27 17:33:35,Completed,Mobile
